# N=10000  K per pct: 99:0.01668 95:0.01147 90:0.00989 80:0.00727 70:0.00516 60:0.00338 50:0.00219 40:0.00166 30:0.00132 20:0.00106 10:0.00073 5:0.00050
timestep,thr0.15_pct99,thr0.15_pct95,thr0.15_pct90,thr0.15_pct80,thr0.15_pct70,thr0.15_pct60,thr0.15_pct50,thr0.15_pct40,thr0.15_pct30,thr0.15_pct20,thr0.15_pct10,thr0.15_pct5,thr0.175_pct99,thr0.175_pct95,thr0.175_pct90,thr0.175_pct80,thr0.175_pct70,thr0.175_pct60,thr0.175_pct50,thr0.175_pct40,thr0.175_pct30,thr0.175_pct20,thr0.175_pct10,thr0.175_pct5
913,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5280,1.6760,0.0000,0.4740,0.0000,0.3980,0.0000,0.0000,0.6320,1.3220
914,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5300,1.6860,0.0000,0.4780,0.0000,0.4140,0.0000,0.0000,0.6580,1.2800
915,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5060,1.7060,0.0000,0.4920,0.0000,0.4520,0.0000,0.0000,0.6800,1.2500
916,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5180,1.7180,0.0000,0.4860,0.0000,0.4380,0.0000,0.0000,0.6840,1.2560
917,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5340,1.7400,0.0000,0.4960,0.0000,0.4240,0.0000,0.0000,0.6800,1.2440
918,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5140,1.7340,0.0000,0.5160,0.0000,0.4300,0.0000,0.0000,0.7160,1.2120
919,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5120,1.7380,0.0000,0.5240,0.0000,0.4600,0.0000,0.0000,0.7380,1.2200
920,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5180,1.7780,0.0000,0.5160,0.0000,0.4340,0.0000,0.0000,0.7160,1.1900
921,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5420,1.7900,0.0000,0.5120,0.0000,0.4200,0.0000,0.0000,0.7340,1.1960
922,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5320,1.7980,0.0000,0.5560,0.0000,0.4680,0.0000,0.0000,0.7660,1.1900
923,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5180,1.7920,0.0000,0.5360,0.0000,0.4820,0.0000,0.0000,0.7700,1.1580
924,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5340,1.8060,0.0000,0.5420,0.0000,0.4480,0.0000,0.0000,0.7740,1.1560
925,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5460,1.8320,0.0000,0.5480,0.0000,0.4420,0.0000,0.0000,0.7940,1.1800
926,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5420,1.8120,0.0000,0.5660,0.0000,0.4920,0.0000,0.0000,0.7940,1.1160
927,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5340,1.8000,0.0000,0.5700,0.0000,0.4920,0.0000,0.0000,0.7900,1.0940
928,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5640,1.8380,0.0000,0.5780,0.0000,0.4860,0.0000,0.0000,0.8160,1.1180
929,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5700,1.8740,0.0000,0.5840,0.0000,0.4780,0.0000,0.0000,0.8220,1.0840
930,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5800,1.8660,0.0000,0.6060,0.0000,0.5300,0.0000,0.0000,0.8180,1.0520
931,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5520,1.8680,0.0000,0.6160,0.0000,0.5480,0.0000,0.0000,0.8180,1.0700
932,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5820,1.8740,0.0000,0.5860,0.0000,0.5040,0.0000,0.0000,0.8440,1.0700
933,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6000,1.9220,0.0000,0.6280,0.0000,0.5120,0.0000,0.0000,0.8540,1.0440
934,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5780,1.9240,0.0000,0.6380,0.0000,0.5680,0.0000,0.0000,0.8380,1.0560
935,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5840,1.9060,0.0000,0.6260,0.0000,0.5520,0.0000,0.0000,0.8440,1.0480
936,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6140,1.9680,0.0000,0.6240,0.0000,0.5220,0.0000,0.0000,0.8800,1.0500
937,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6020,1.9540,0.0000,0.6520,0.0000,0.5460,0.0000,0.0000,0.9020,1.0880
938,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5900,1.9780,0.0000,0.6360,0.0000,0.5640,0.0000,0.0000,0.8600,1.0920
939,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5980,1.9800,0.0000,0.6360,0.0000,0.5700,0.0000,0.0000,0.8960,1.0860
940,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6000,1.9780,0.0000,0.6560,0.0000,0.5580,0.0000,0.0000,0.9320,1.1280
941,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6160,2.0060,0.0000,0.6600,0.0000,0.5680,0.0000,0.0000,0.9340,1.1380
942,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6140,2.0400,0.0000,0.6680,0.0000,0.5800,0.0000,0.0000,0.8900,1.1300
943,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6180,2.0440,0.0000,0.6740,0.0000,0.5860,0.0000,0.0000,0.9300,1.1520
944,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6240,2.0760,0.0000,0.6760,0.0000,0.5760,0.0000,0.0000,0.9700,1.1840
945,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6340,2.1160,0.0000,0.6980,0.0000,0.6020,0.0000,0.0000,0.9740,1.1940
946,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6100,2.1260,0.0000,0.7060,0.0000,0.6020,0.0000,0.0000,0.9460,1.2360
947,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6280,2.1720,0.0000,0.7020,0.0000,0.6060,0.0000,0.0000,0.9720,1.2260
948,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6380,2.1540,0.0000,0.7140,0.0000,0.6060,0.0000,0.0000,1.0180,1.2580
949,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6420,2.2120,0.0000,0.7300,0.0000,0.6180,0.0000,0.0000,0.9980,1.2960
950,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6500,2.2420,0.0000,0.7220,0.0000,0.6120,0.0000,0.0000,0.9960,1.2840
951,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6540,2.2420,0.0000,0.7320,0.0000,0.6140,0.0000,0.0000,1.0280,1.2780
952,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6540,2.2540,0.0000,0.7260,0.0000,0.6360,0.0000,0.0000,1.0740,1.3360
953,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6420,2.2800,0.0000,0.7320,0.0000,0.6380,0.0000,0.0000,1.0560,1.3540
954,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6720,2.2980,0.0000,0.7340,0.0000,0.6340,0.0000,0.0000,1.0380,1.3400
955,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6780,2.3080,0.0000,0.7320,0.0000,0.6280,0.0000,0.0000,1.0700,1.3500
956,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6700,2.3260,0.0000,0.7420,0.0000,0.6540,0.0000,0.0000,1.1000,1.3760
957,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6820,2.3380,0.0000,0.7500,0.0000,0.6640,0.0000,0.0000,1.0880,1.4060
958,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6980,2.4000,0.0000,0.7400,0.0000,0.6520,0.0000,0.0000,1.0720,1.3880
959,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6920,2.3860,0.0000,0.7460,0.0000,0.6660,0.0000,0.0000,1.1180,1.3840
960,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7000,2.4040,0.0000,0.7400,0.0000,0.6800,0.0000,0.0000,1.1140,1.4480
961,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7020,2.4720,0.0000,0.7560,0.0000,0.6900,0.0000,0.0000,1.1000,1.4760
962,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7000,2.4780,0.0000,0.7660,0.0000,0.6760,0.0000,0.0000,1.1120,1.4420
963,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7300,2.4780,0.0000,0.7420,0.0000,0.6800,0.0000,0.0000,1.1260,1.4600
964,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7180,2.5460,0.0000,0.7660,0.0000,0.6940,0.0000,0.0000,1.1400,1.5140
965,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7140,2.5360,0.0000,0.7860,0.0000,0.7100,0.0000,0.0000,1.1340,1.5120
966,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7400,2.5560,0.0000,0.7580,0.0000,0.7040,0.0000,0.0000,1.1300,1.5140
967,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7340,2.6300,0.0000,0.7600,0.0000,0.7040,0.0000,0.0000,1.1440,1.5420
968,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7340,2.6000,0.0000,0.7920,0.0000,0.7160,0.0000,0.0000,1.1860,1.5620
969,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7420,2.6000,0.0000,0.7800,0.0000,0.7300,0.0000,0.0000,1.1540,1.5920
970,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7480,2.7060,0.0000,0.7900,0.0000,0.7340,0.0000,0.0000,1.1640,1.5820
971,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7600,2.6780,0.0000,0.7800,0.0000,0.7220,0.0000,0.0000,1.2020,1.6040
972,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7700,2.6660,0.0000,0.8020,0.0000,0.7440,0.0000,0.0000,1.1940,1.6420
973,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7540,2.7200,0.0000,0.8240,0.0000,0.7700,0.0000,0.0000,1.1920,1.6620
974,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7640,2.7440,0.0000,0.8000,0.0000,0.7600,0.0000,0.0000,1.1840,1.6540
975,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7740,2.7760,0.0000,0.7740,0.0000,0.7720,0.0000,0.0000,1.2140,1.6780
976,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7620,2.7860,0.0000,0.8280,0.0000,0.7840,0.0000,0.0000,1.2120,1.7240
977,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7820,2.7920,0.0000,0.8160,0.0000,0.8060,0.0000,0.0000,1.2160,1.6960
978,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7800,2.8520,0.0000,0.7920,0.0000,0.8140,0.0000,0.0000,1.2140,1.7080
979,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7760,2.8700,0.0000,0.8180,0.0000,0.8100,0.0000,0.0000,1.2140,1.7500
980,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7820,2.8320,0.0000,0.8220,0.0000,0.8260,0.0000,0.0000,1.2200,1.7440
981,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7740,2.8620,0.0000,0.8120,0.0000,0.8520,0.0000,0.0000,1.2300,1.7400
982,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7980,2.9600,0.0000,0.8260,0.0000,0.8540,0.0000,0.0000,1.2180,1.7760
983,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8000,2.9540,0.0000,0.8040,0.0000,0.8740,0.0000,0.0000,1.2300,1.7680
984,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8000,2.9060,0.0000,0.8140,0.0000,0.8880,0.0000,0.0000,1.2740,1.7960
985,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8180,2.9600,0.0000,0.8500,0.0000,0.8880,0.0000,0.0000,1.2380,1.8160
986,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8280,2.9980,0.0000,0.8120,0.0000,0.9200,0.0000,0.0000,1.2340,1.7900
987,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8100,2.9780,0.0000,0.8120,0.0000,0.8980,0.0000,0.0000,1.2560,1.8540
988,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8380,2.9740,0.0000,0.8520,0.0000,0.9080,0.0000,0.0000,1.2320,1.8960
989,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8620,3.0180,0.0000,0.8420,0.0000,0.9400,0.0000,0.0000,1.2360,1.8600
990,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8340,3.0240,0.0000,0.8420,0.0000,0.9280,0.0000,0.0000,1.2340,1.8960
991,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8660,2.9760,0.0000,0.8520,0.0000,0.9380,0.0000,0.0000,1.2260,1.9220
992,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8640,3.0000,0.0000,0.8620,0.0000,0.9500,0.0000,0.0000,1.2200,1.9260
993,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8700,3.0120,0.0000,0.8780,0.0000,0.9340,0.0000,0.0000,1.2280,1.9400
994,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8720,3.0040,0.0000,0.8880,0.0000,0.9420,0.0000,0.0000,1.1980,1.9460
995,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8680,2.9900,0.0000,0.8680,0.0000,0.9700,0.0000,0.0000,1.2000,1.9780
996,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8820,3.0160,0.0000,0.9160,0.0000,0.9340,0.0000,0.0000,1.2220,2.0040
997,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8980,2.9940,0.0000,0.9380,0.0000,0.9620,0.0000,0.0000,1.1820,1.9820
998,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8860,2.9640,0.0000,0.9080,0.0000,0.9880,0.0000,0.0000,1.1880,1.9820
999,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8820,2.9900,0.0000,0.9220,0.0000,0.9580,0.0000,0.0000,1.2060,2.0460
1000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9120,2.9900,0.0000,0.9480,0.0000,0.9700,0.0000,0.0000,1.2020,2.0440
1001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9100,3.0040,0.0000,0.9520,0.0000,0.9760,0.0000,0.0000,1.1560,2.0460
1002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8780,2.9660,0.0000,0.9320,0.0000,0.9800,0.0000,0.0000,1.1860,2.0820
1003,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9140,2.9740,0.0000,0.9480,0.0000,0.9940,0.0000,0.0000,1.1700,2.1220
1004,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9260,3.0020,0.0000,0.9600,0.0000,1.0140,0.0000,0.0000,1.1540,2.1240
1005,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9120,2.9840,0.0000,0.9720,0.0000,0.9840,0.0000,0.0000,1.1380,2.1300
1006,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9120,2.9640,0.0000,0.9480,0.0000,1.0380,0.0000,0.0000,1.1220,2.2060
1007,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9440,3.0080,0.0000,0.9420,0.0000,1.0380,0.0000,0.0000,1.1180,2.2080
1008,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9220,3.0300,0.0000,0.9740,0.0000,1.0160,0.0000,0.0000,1.1060,2.2280
1009,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9260,2.9860,0.0000,0.9740,0.0000,1.0500,0.0000,0.0000,1.0700,2.2360
1010,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9520,3.0000,0.0000,0.9500,0.0000,1.0760,0.0000,0.0000,1.0600,2.2860
1011,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9400,3.0520,0.0000,0.9280,0.0000,1.0740,0.0000,0.0000,1.0820,2.2920
1012,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9640,3.0380,0.0000,0.9640,0.0000,1.0820,0.0000,0.0000,1.0220,2.3020
1013,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9640,3.0100,0.0000,0.9500,0.0000,1.0940,0.0000,0.0000,0.9900,2.2860
1014,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9560,3.0480,0.0000,0.9040,0.0000,1.0900,0.0000,0.0000,1.0040,2.3380
1015,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9840,3.0460,0.0000,0.9080,0.0000,1.1140,0.0000,0.0000,0.9880,2.3780
1016,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9840,3.0380,0.0000,0.9040,0.0000,1.0880,0.0000,0.0000,0.9320,2.3140
1017,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9640,3.0400,0.0000,0.8580,0.0000,1.0920,0.0000,0.0000,0.9340,2.3620
1018,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,3.0480,0.0000,0.8180,0.0000,1.1220,0.0000,0.0000,0.9300,2.4200
1019,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0140,3.0900,0.0000,0.7840,0.0000,1.0980,0.0000,0.0000,0.8900,2.3980
1020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9700,3.0840,0.0000,0.7600,0.0000,1.0860,0.0000,0.0000,0.8700,2.3900
1021,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9900,3.0480,0.0000,0.7700,0.0000,1.1140,0.0000,0.0000,0.8420,2.4640
1022,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0240,3.0560,0.0000,0.7080,0.0000,1.1020,0.0000,0.0000,0.8300,2.4720
1023,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0120,3.1380,0.0000,0.6820,0.0000,1.1140,0.0000,0.0000,0.8400,2.5300
